27780;Roczniki Dziejów Społecznych i Gospodarczych;0080-3634;2450-8470;;;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;x;;;;;;;;;;;
27781;Roczniki Historyczne;0324-8585;2451-134X;;;;70;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27782;Studia Geohistorica;2300-2875;2300-2875;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
27783;Studia z Dziejów Rosji i Europy Środkowo-Wschodniej;1230-5057;2353-6403;;;;70;;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
27784;Studia Źródłoznawcze;0081-7147;2451-1331;;;;70;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27785;Plant Breeding and Seed Science;0018-3040;2083-599X;;;;20;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;x;;;;
27786;Biuletyn Instytutu Hodowli i Aklimatyzacji Roślin;0373-7837;;;;;20;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;x;;;;
27787;DIDASKALIA. GAZETA TEATRALNA;1233-0477;;;;;40;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27788;Onomastica;0078-4648;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27789;Polonica;0137-9712;2545-045X;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27790;Socjolingwistyka;0208-6808;2545-0468;;;;70;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27791;Marketing Instytucji Naukowych i Badawczych;2353-8503;2353-8414;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
27792;Applicationes Mathematicae;1233-7234;1730-6280;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
27793;BANACH CENTER PUBLICATIONS;0137-6934;1730-6299;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
27794;Bulletin of the Polish Academy of Sciences. Mathematics;0239-7269;1732-8985;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;
27795;Journal of Pre-Clinical and Clinical Research;1898-2395;1898-7516;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
27796;Medycyna Ogólna i Nauki o Zdrowiu;2083-4543;2084-4905;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
27797;Journal of Hearing Science;2083-389X;2084-3127;;;;20;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
27798;Archiwum Kryminologii;0066-6890;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27799;Progress in Plant Protection;1427-4337;2084-4883;;;;20;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;
27800;Prace Instytutu Odlewnictwa;1899-2439;2084-123X;;;;20;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27801;Journal of Language Modelling;2299-8470;2299-856X;;;;20;;;;x;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
27802;ZARZĄDZANIE ZASOBAMI LUDZKIMI;1641-0874;2543-4411;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
27803;Sprawy Narodowościowe. Seria nowa;1230-1698;2392-2427;;;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27804;Studia Litteraria et Historica;2299-7571;2299-7571;;;;20;;;x;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27805;Biuletyn Instytutu Spawalnictwa w Gliwicach;0867-583X;2300-1674;;;;20;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27806;Czasopismo Naukowe Instytutu Studiów Kobiecych;2451-3539;2543-7011;;;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;x;;;;x;x;;;;;;;;;;;
27807;Civitas. Studia z filozofii polityki;1428-2631;;;;;20;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;;;
27808;Kultura i Spoleczenstwo [Culture and Society];0023-5172;;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;x;;;x;;;;;;;;;;;
27809;Rocznik Polsko-Niemiecki;1230-4360;;;;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;x;;;;;;;;;;;
27810;SPRAWY MIĘDZYNARODOWE;0038-853X;;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;x;x;x;;x;;;;;;;;;;;;
27811;Studia Polityczne;1230-3135;1230-3135;;;;20;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;x;;;;;;;;;;;
27812;Acta Zoologica Cracoviensia;2299-6060;2300-0163;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
27813;Biuletyn Historii Sztuki;0006-3967;;;;;40;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27814;Kwartalnik Filmowy;0452-9502;;;;;40;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
27815;Muzyka;0027-5344;;;;;40;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27816;Pamiętnik Teatralny;0031-0522;;;;;40;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27817;Edukacja Ustawiczna Dorosłych. Polish Journal of Continuing Education;1507-6563;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27818;Polish Journal of Agronomy;2081-2787;;;;;20;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;
27819;Prawo w Działaniu;2084-1906;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27820;Review of European and Comparative Law;2545-384X;2545-384X;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;
27821;Studia z Prawa Wyznaniowego;2081-8882;2544-3003;;;;20;;x;x;;;x;;;;;;;;;;;;;;;;;;;;;;x;;x;;x;x;;x;;;;;;;;;x
27822;TEKA Komisji Polsko-Ukraińskich Związków Kulturowych;1733-2249;;;;;20;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27823;Zeszyty Naukowe KUL;0044-4405;2543-9715;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;x;x;x;;;;;;;;;;
27824;Quêtes littéraires;2084-8099;;;;;20;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27825;Linguistics Beyond and Within;2450-5188;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27826;Studia Prawnicze KUL;1897-7146;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;
27827;Studia Nauk Teologicznych;1896-3226;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
27828;VOX PATRUM;0860-9411;;;;;20;;;x;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
27829;Archiwa Biblioteki i Muzea Kościelne;0518-3766;2545-3491;;;;40;;;x;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
27830;Bezpieczeństwo. Teoria i Praktyka;1899-6264;2451-0718;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;x;;;;;;;;;;;;;
27831;Półrocznik Językoznawczy Tertium;2543-7844;2543-7844;;;;20;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;
27832;Bibliotekarz Podlaski. Ogólnopolskie Naukowe Pismo Bibliotekoznawcze i Bibliologiczne;1640-7806;2544-8900;;;;20;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27833;PRACE POLONISTYCZNE;0079-4791;2450-9353;;;;40;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27834;PRZEGLĄD SOCJOLOGICZNY;0033-2356;2450-9361;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;x;;;;;;;;;;;
27835;Studia Prawno-Ekonomiczne;0081-6841;2450-8179;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;x;x;x;x;;;;;;;;;;;
27836;Studia Wyborcze;1898-0082;2450-9337;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;x;;;;;;;;;;;
27837;Zagadnienia Rodzajow Literackich/ Problems of Literary Genres;0084-4446;2451-0335;;;;20;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27838;Zeszyty Naukowe Małopolskiej Wyższej Szkoły Ekonomicznej w Tarnowie;1506-2635;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
27839;Alergoprofil;1734-7572;2544-5111;;;;20;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;x;;;;
27840;OphthaTherapy. Terapie w Okulistyce;2353-7175;2543-9987;;;;20;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;
27841;International Journal of Legal Studies;2543-7097;2544-9478;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;x;;;;;;;;;;;;
27842;Fontes Archaeologici Posnanienses;0071-6863;;;;;40;x;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
27843;Muzealnictwo;0464-1086;2391-4815;;;;20;x;;x;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27844;Polish Cartographical Review;2450-6974;2450-6966;;;;20;;;x;x;;;;;;;;;x;;;;;;;;;;;;;;x;;x;;;;x;;;x;;;;;;;x;
27845;Linguistische Treffen in Wrocław;2084-3062;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27846;Studia Translatorica;2084-3321;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27847;Instal;1640-8160;;;;;20;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27848;Medical Science Pulse;2544-1558;2544-1620;;;;20;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
27849;Rozprawy Społeczne;2081-6081;;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;x;x;;x;;;;;;;;
27850;Journal of Health Inequalities;2450-5927;2450-5722;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
27851;KONIŃSKIE STUDIA JĘZYKOWE;2353-1983;2353-5148;;;;20;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27852;Pielęgniarstwo w opiece długoterminowej. Kwartalnik międzynarodowy;2450-8624;2544-2538;;;;20;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
27853;Wiadomosci Archeologiczne;0043-5082;;;;;70;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27854;STUDIA BOBOLANUM;1642-5650;;;;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;x
27855;Warszawskie Studia Teologiczne;0209-3782;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
27856;Wrocławski Przegląd Teologiczny;1231-1731;2544-6460;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
27857;PEDAGOGIKA SPOŁECZNA;1642-672X;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27858;Budownictwo o zoptymalizowanym potencjale energetycznym;2299-8535;2544-963X;;;;20;;;;;;;;x;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27859;Zeszyty Naukowe Politechniki Częstochowskiej. Budownictwo.;0860-7214;;;;;20;;;;;;;;x;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27860;Czasopismo Techniczne/Technical Transactions;0011-4561;2353-737X;;;;20;;;;;;;;x;x;x;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;x;x;;;x;;
27861;Środowisko Mieszkaniowe;1731-2442;2543-8700;;;;20;;;;;;;x;x;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
27862;Budownictwo i Architektura;1899-0665;2544-3275;;;;20;;;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27863;TEKA KOMISJI ARCHITEKTURY, URBANISTYKI I STUDIÓW KRAJOBRAZOWYCH PAN;1895-3980;;;;;20;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27864;Informatyka, Automatyka, Pomiary w Gospodarce i Ochronie Środowiska;2083-0157;2391-6761;;;;20;;;;;;;;;x;x;x;;;;;x;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
27865;Zeszyty Naukowe Politechniki Poznańskiej. Organizacja i Zarządzanie;0239-9415;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
27866;Humanities and Social Sciences;2300-5327;2300-9918;;;;20;;x;x;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
27867;Organizacja i Zarządzanie : kwartalnik naukowy;1899-6116;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;x;x;;x;;;x;;;;;;;;
27868;Zeszyty Naukowe. Organizacja i Zarządzanie / Politechnika Śląska;1641-3466;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;x;x;;x;;;;;;;;;;;
27869;Architectus;1429-7507;2084-5227;;;;20;x;;;;;;;x;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
27870;Pamiętnik Biblioteki Kórnickiej;0551-3790;;;;;20;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27871;Folia Quaternaria;0015-573X;2199-5915;;;;20;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
27872;Geoinformatica Polonica : prace Komisji Geoinformatyki;1642-2511;2199-5923;;;;20;;;;;;;;x;;x;;;x;;;x;;;;;x;x;;;;;;;;;;;;;;;x;x;;;;;x;
27873;Studia Historiae Scientiarum;2451-3202;2543-702X;;;;20;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27874;Ochrona Dziedzictwa Kulturowego;2543-6422;2543-6422;;;;20;;;x;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27875;Engineering of Biomaterials / Inżynieria Biomateriałów;1429-7248;;;;;20;;;;;;;;;;;x;;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
27876;Psychologia Rozwojowa;1895-6297;2084-3879;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;
27877;SOCIAL PSYCHOLOGICAL BULLETIN (PSYCHOLOGIA SPOLECZNA);1896-1800;2569-653X;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;
27878;Ból;1640-324X;;;;;20;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
27879;Homo Ludens;2080-4555;;;;;20;;;;x;x;x;;;;;;;;;;;;;x;;;;;;;;;;x;;;;x;x;;x;;x;;;;;;
27880;Biometrical Letters;1896-3811;;;;;20;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;x;;;;;
27881;Materiały Ceramiczne;1505-1269;;;;;20;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27882;Farmacja Polska;0014-8261;2544-8552;;;;20;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
27883;Agricultural Engineering;2083-1587;2449-5999;;;;20;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27884;Biuletyn Polskiego Towarzystwa Językoznawczego;0032-3802;;;;;70;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27885;Logopedia;0459-6935;;;;;20;;;;x;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;x;;;;;;;;
27886;Combustion Engines;2300-9896;;;;;20;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27887;NEOFILOLOG;1429-2173;2545-3971;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27888;Pielęgniarstwo Neurologiczne i Neurochirurgiczne;2084-8021;2299-0321;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
27889;Przegląd Prawa Wyznaniowego;2080-3788;;;;;40;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;x;;;;;;;;;x
27890;Przegląd Rusycystyczny;0137-298X;;;;;20;;x;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27891;Studia Semiotyczne;0137-6608;2544-073X;;;;20;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;x;;x;x;;;;;
27892;Estudios Latinoamericanos;0137-3080;;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27893;ROCZNIKI NAUKOWE POLSKIEGO TOWARZYSTWA ZOOTECHNICZNEGO;1733-7305;;;;;20;;;;;;;;;;;;;;;;;;;;;;;x;x;x;;;;;;;;;;;;;;;;;;x;
27894;Gospodarka Materialowa & Logistyka;1231-2037;1231-2037;;;;20;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27895;Praca i Zabezpieczenie Społeczne;0032-6186;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;
27896;Przegląd Ustawodawstwa Gospodarczego;0137-5490;0137-5490;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27897;Res Facta Nova. Teksty o muzyce współczesnej;1897-824X;;;;;20;;x;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27898;Forestry Letters;0079-4708;;;;;20;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
27899;Gwary Dziś;1898-9276;;;;;20;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27900;INTERDISCIPLINARY STUDIES IN MUSICOLOGY;1734-2406;;;;;20;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27901;Slavia Antiqua. Rocznik poświęcony starożytnościom słowiańskim;0080-9993;;;;;40;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27902;Pomiary Automatyka Robotyka;1427-9126;;;;;20;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27903;Builder;1896-0642;;;;;20;;;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27904;JOURNAL OF HEALTH STUDY AND MEDICINE;2451-1471;;;;;20;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;
27905;Journal of Intercultural Management;2080-0150;2543-831X;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
27906;Prawo i Więź;2299-405X;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27907;TEKA Komisji Prawniczej PAN Oddział w Lublinie;1899-7694;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;
27908;Przegląd Biblioteczny;0033-202X;2545-2487;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
27909;Zagadnienia Informacji Naukowej;0324-8194;2392-2648;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;
27910;Zagłada Żydów. Studia i Materiały;1895-247X;;;;;20;;x;x;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27911;Roczniki Naukowe Stowarzyszenia Ekonomistów Rolnictwa i Agrobiznesu;1508-3535;2450-7296;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;
27912;Archiwum Filozofii Prawa i Filozofii Społecznej;2082-3304;2082-3304;;;;40;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27913;TRIBOLOGIA;0208-7774;1732-422X;;;;20;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27914;Biuletyn Stowarzyszenia Kanonistów Polskich;1731-1438;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;
27915;Zeszyty Teoretyczne Rachunkowości;1641-4381;2391-677X;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
27916;Folia Malacologica;1506-7629;2300-7125;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
27917;Prenatal Cardiology;2353-8198;2353-8201;;;;20;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;x;;;;x;;;;;;;;
27918;Annals of Warsaw University of Life Sciences - SGGW Horticulture and Landscape Architecture;1898-8784;;;;;20;;;;;;;;x;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;x;;;;
27919;Annals of WULS, Forestry and Wood Technology;1898-5912;;;;;20;;;;;;;;;;;;;;x;;;;;;;x;;;;;x;;;;;x;;;;;;;;;;;;;
27920;Zeszyty Problemowe Postępów Nauk Rolniczych;0084-5477;2543-9871;;;;20;;;;;;;;;;;;;;;;;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;
27921;ACTA SCIENTIARUM POLONORUM. SERIA: ARCHITECTURA;1644-0633;2544-1760;;;;20;;;;;;;;x;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27922;Acta Scientiarum Polonorum. Oeconomia;1644-0757;2450-047X;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;x;;;;;;;;;;;;;
27923;Zeszyty Naukowe Polityki Europejskie, Finanse i Marketing;2081-3430;2544-0640;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;
27924;Studia Demograficzne;0039-3134;2300-2549;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;x;;;x;;;;;;;;;;;
27925;Analizy i Studia CASP;2451-0203;2451-0475;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;;;;;;;
27926;Studia z Polityki Publicznej;2391-6389;;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;x;;;;x;;;x;;;;;;;;;;;
27927;Warsaw Forum of Economic Sociology;2081-9633;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27928;Wiek XIX. Rocznik Towarzystwa Literackiego im. A. Mickiewicza;2080-0851;;;;;20;;;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27929;Przegląd Historyczny;0033-2186;;;;;70;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27930;Rocznik Toruński;0557-2177;;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27931;Wschodni Rocznik Humanistyczny;1731-982X;;;;;20;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
27932;Seminare. Poszukiwania naukowe;1232-8766;2450-1328;;;;20;;x;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;x;x;;;;;;;;x
27933;Roczniki Pedagogiczne;2080-850X;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27934;Studia Polonijne;0137-5210;;;;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
27935;PRZEGLĄD ORGANIZACJI;0137-7221;2545-2622;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;
27936;Zapiski Historyczne. Poświęcone Historii Pomorza i Krajów Bałtyckich;0044-1791;2449-8637;;;;40;x;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27937;IUS NOVUM;1897-5577;2545-0271;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;
27938;Journal of Economics and Management;1732-1948;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
27939;Przedsiębiorczość Międzynarodowa;2543-537X;2543-4934;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
27940;Zarządzanie Publiczne;1898-3529;1898-3529;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;x;x;x;x;;;;;;;;;;;
27941;Biblioteka Regionalisty;2081-4461;2449-9781;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;
27942;Ekonometria;1507-3866;2449-9994;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;x;;;;;;;;;;;;;
27943;Informatyka Ekonomiczna;1507-3858;2450-0003;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;;;
27944;PRACE NAUKOWE UNIWERSYTETU EKONOMICZNEGO WE WROCŁAWIU;1899-3192;2392-0041;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;x;x;;x;;;;;;;;;;;
27945;Financial Law Review;2299-6834;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;;;;;;;
27946;Niepełnosprawność. Dyskursy pedagogiki specjalnej;2080-9476;2544-0519;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27947;PROBLEMY WCZESNEJ EDUKACJI;1734-1582;2451-2230;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;
27948;Panoptikum;1730-7775;;;;;20;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
